"ID","SEASON","EPISODE","SPEAKER","SENTENCE","STARTING TIMESTAMP","ENDING TIMESTAMP","LAUGH"
"3530","3","14","Sheldon","Senior theoretical particle physicist at CalTech, focusing on M theory, or, in layman's terms, string theory.","00:13:08,911","00:13:15,082",False
"3531","3","14","Penny","wait, this isn't even what I do. I'm a waitress, not a busboy.","00:14:42,036","00:14:45,105",False
"3532","3","14","Sheldon","You're right. That is more menial. Hello, I'm Sheldon. I'll be your server today. I don't recommend the salmon. I saw it in the kitchen.","00:14:45,173","00:14:56,552",True
"3533","3","14","Leonard","I heard about this professor at MIT who melted down, bought a van, and spent the rest of his life as a mobile dog groomer.","00:15:49,237","00:15:55,008",False
"3534","3","14","Howard","I bet if we all chipped in, we could buy Sheldon a van.","00:16:04,318","00:16:04,384",True
"3535","3","14","Leonard","Yeah, that's the only thing wrong with that plan.","00:16:10,258","00:16:12,893",False
"3536","3","14","Leonard","Well, honey, not to complain, but we were starting to think you didn't either.","00:16:23,605","00:16:28,710",True
"3537","3","14","Penny","Sheldon... where are you going? Aren't you going to clean this up?","00:17:04,010","00:17:07,079",True
"3538","3","15","Howard","Yeah, I miss you, too, sweetie. Listen, I got to go, but I'll see you tonight? Okay. Bye-bye. No, you hang up first.","00:00:01,323","00:00:11,481",True
"3539","3","15","Raj","Dude, I'm glad you finally got a girlfriend, but do you have to do all that lovey-dovey stuff in front of those of us who don't?","00:00:15,623","00:00:22,231",False
"3540","3","15","Howard","Although, I'd be lying if I said it wasn't a little bit of a perk.","00:00:44,892","00:00:47,760",True
"3541","3","15","Leonard","I used to be like that. Then I got a girlfriend.","00:00:51,097","00:00:53,432",True
"3542","3","15","Leonard","Hey, what are you and Bernadette doing for your first Valentine's Day?","00:00:58,373","00:01:01,008",False
"3543","3","15","Howard","Yeah, I am pulling out all the stops. There's a $39.95 lover's special at P.F. Chang's. Egg rolls, dumplings, bottomless wok, and you get your picture taken on the big marble horse out front.","00:01:01,075","00:01:14,289",True
"3544","3","15","Sheldon","Given that Saint Valentine was a third century Roman priest who was stoned and beheaded, wouldn't a more appropriate celebration of the evening be taking one's steady gal to witness a brutal murder?","00:01:14,357","00:01:25,835",True
"3545","3","15","Howard","I understand your point, but given a choice, Jews always go with Chinese food.","00:01:25,903","00:01:31,607",True
"3546","3","15","Raj","Fine, tell us you're going to have sex with Penny.","00:02:03,574","00:02:05,308",False
"3547","3","15","Leonard","That's not what I was going to tell you.","00:02:05,376","00:02:07,010",False
"3548","3","15","Sheldon","Professor Norton, although, God knows why. He hasn't published anything of note since he won that Nobel Prize.","00:02:20,824","00:02:26,362",True
"3549","3","15","Leonard","Actually, Professor Norton can't make it. He threw his back out rock climbing.","00:02:26,430","00:02:29,531",False
"3550","3","15","Howard","I heard he threw his back out climbing on his new girlfriend.","00:02:29,599","00:02:32,401",True
"3551","3","15","Sheldon","Well, of course you are. Who else would you take?","00:03:55,412","00:03:58,214",False
"3552","3","15","Leonard","Yes, but it'll be Valentine's Day. We can go sightseeing and skiing and make love in front of a roaring fire in the shadow of the snowcapped Alps.","00:04:04,954","00:04:14,895",True
"3553","3","15","Sheldon","Penny has no interest in subatomic particle research.","00:04:01,885","00:04:04,887",True
"3554","3","15","Leonard","Yeah, well, I've been dreaming about spending Valentine's Day with a girl since I was six.","00:04:27,810","00:04:32,782",True
"3555","3","15","Penny","Okay, I'm starting to think Swiss is key here.","00:05:31,507","00:05:34,576",True
"3556","3","15","Penny","<i>We're going to Disney World and ride the Matterhorn?</i>","00:05:44,187","00:05:49,090",False
"3557","3","15","Leonard","We're going to Switzerland to see the CERN supercollider! And ski. We'll also go skiing.","00:05:53,863","00:06:03,339",True
"3558","3","15","Leonard","Well, you'll ski, I'll fall, but, yeah, we will be in Switzerland for Valentine's Day.","00:06:06,009","00:06:11,046",False
"3559","3","15","Leonard","Yeah. We also put in what happens if one of us wins a MacArthur Grant, or if one of us gets superpowers, or if one of us is bitten by a zombie.","00:07:05,302","00:07:13,343",True
"3560","3","15","Penny","Is there anything in there about if one of you gets a girlfriend?","00:07:16,614","00:07:20,351",True
"3561","3","15","Penny","Okay, I know I shouldn't ask, but what is...? No.","00:07:43,472","00:07:45,673",True
"3562","3","15","Sheldon","I'd be much further along if I'd been allowed to practice.","00:07:54,250","00:07:57,686",True
"3564","3","15","Leonard","Got a bit of traffic this morning, huh?","00:08:31,824","00:08:34,859",True
"3565","3","15","Leonard","Think it's gonna rain? Instead of underpants, I covered my crotch with potato salad this morning. Thoughts? Okay, I know what'll cheer you up. Let's play one of your driving games.","00:08:37,795","00:08:53,108",False
"3566","3","15","Leonard","You really think I belong with Benedict Arnold and Judas?","00:09:09,258","00:09:12,693",False
"3567","3","15","Sheldon","<i>He owns Fox, and they cancelled Firefly.</i> he and Darth Vader are tied for #2.","00:09:29,912","00:09:38,753",True
"3568","3","15","Howard","I'm sorry I couldn't hang with you last night. I had a date with Bernadette.","00:09:42,424","00:09:46,027",False
"3569","3","15","Leonard","Yeah. He thinks I betrayed him. I mean, come on. What would you guys do if you were me?","00:10:02,777","00:10:07,880",False
"3571","3","15","Sheldon","Yeah, I used coconut shavings to do the hair on his feet. If you need to void your bladder before eating, I can keep them warm with this beret that I thoroughly laundered and pressed into service as a pancake cozy.","00:11:06,619","00:11:18,404",True
"3572","3","15","Sheldon","I do. It fails as drama/science fiction, and it's hopelessly derivative. But you like it, and you're my friend.","00:11:59,323","00:12:05,726",True
"3573","3","15","Penny","Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.","00:12:31,934","00:12:37,603",True
"3574","3","15","Penny","Sheldon, this is Leonard's decision. He invited me to Switzerland, and I intend to go.","00:14:26,829","00:14:31,662",False
"3575","3","15","Penny","If it means that much to you, you should go.","00:14:58,440","00:15:01,040",False
"3576","3","15","Raj","No, no, no, I'm going to have a ""me"" day. First I'm going to go to one of those spas in Koreatown, take a steam and get a massage. Then I'm going to stop at a pet store and get licked by puppies.","00:15:29,335","00:15:40,310",True
"3577","3","15","Sheldon","It's a traditional Swiss breakfast dish. I'm preparing my gastrointestinal system for the exotic cuisine of Switzerland.","00:15:50,136","00:15:56,122",True
"3578","3","15","Leonard","She told me that you went behind my back to guilt her into letting you go instead of her.","00:16:02,995","00:16:06,664",True
"3579","3","15","Leonard","Well, forget it. I was the one who was invited. I get to decide who goes with me, and it's Penny, not you!","00:16:09,649","00:16:15,267",False
"3580","3","15","Sheldon","Howard, could you lower the lights? I have a short PowerPoint presentation.","00:16:15,302","00:16:19,020",True
"3581","3","15","Sheldon","That's a somewhat ambiguous response. Am I going or not?","00:16:22,871","00:16:26,395",True
"3582","3","15","Sheldon","I don't think you're fully aware of the ramifications here, Leonard.","00:16:44,186","00:16:48,457",False
"3583","3","15","Sheldon","With the friendship clause of our roommate agreement nullified you are no longer entitled to accompany me to go swimming at Bill Gates' house should I be invited.","00:16:50,404","00:16:58,085",True
"3584","3","15","Leonard","Just think, this time tomorrow we'll be in Geneva, Switzerland for our first Valentine's Day.","00:17:08,819","00:17:14,096",False
"3585","3","15","Penny","I went shopping today and bought special undies for the occasion.","00:17:15,222","00:17:18,987",False
"3586","3","15","Penny","Did that sound okay to you? Do not come in here!","00:18:08,376","00:18:14,132",False
"3587","3","15","Leonard","Well, our plane leaves at 9:00 a.m. Do you think you'll feel better by then?","00:18:31,071","00:18:35,266",True
"3588","3","15","Raj","Oh, my goodness, look at this room! Champagne! Roses! Oh! And little chocolates! This is going to be the best Valentine's Day ever.","00:20:30,914","00:20:44,122",True
"3589","3","16","Raj","I'm giving myself dramatic entrance music. People will know I'm awesome and to be feared.","00:00:24,066","00:00:28,804",True
"3590","3","16","Stuart","Well, you might want to mark your Google calendars. Stan Lee is coming to do a signing on Thursday.","00:00:39,854","00:00:44,591",False
"3591","3","16","Sheldon","Did he finally write a sequel to his autobiography? I'm sure ages 79 through 87 were just action-packed.","00:00:44,625","00:00:51,263",True
"3592","3","16","Stuart","No, just a regular comic signing. My uncle is his dermatologist and Stan's doing him a favor.","00:00:51,297","00:00:57,570",False
"3593","3","16","Sheldon","Oh, I don't want to know that! How can I possibly discuss with Stan Lee the scientific foundations for interstellar flight on a silver surfboard when part of my brain will be scanning his face for signs of contagious skin disease?","00:00:57,604","00:01:11,391",False
"3594","3","16","Leonard","Stan Lee does not have a contagious skin disease.","00:01:11,425","00:01:14,861",False
"3595","3","16","Howard","I'm sad to say I taught him those moves.","00:01:31,480","00:01:34,214",True
"3596","3","16","Sheldon","Yes, which is why no one else will ask him to sign one, and I will be the possessor of a unique, albeit confusing, artifact, which will set me apart from hoi polloi of comic book fandom.","00:02:41,110","00:02:50,184",True
"3597","3","16","Sheldon","What is it about the word ""unique"" you don't understand?","00:02:56,259","00:02:59,995",True
"3598","3","16","Sheldon","There's Neosporin and Band-Aids in my top desk drawer.","00:03:09,339","00:03:11,841",False
"3599","3","16","Howard","Why don't you keep that stuff in the bathroom?","00:03:11,875","00:03:15,144",False
